grade,folder,standard_id,question_id,type,expected_path,imagen_brief
2nd,2nd-grade,RF.2.3e,RF.2.3e-Q5,multiple_choice,images/2nd-grade/RF.2.3e/RF.2.3e-Q5.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Which word below has a part that sounds different from how you would usually expect those letters to sound?. Standard RF.2.3e."
2nd,2nd-grade,RF.2.3f,RF.2.3f-Q1,multiple_choice,images/2nd-grade/RF.2.3f/RF.2.3f-Q1.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Read the sentence. Which word best completes the sentence? There were many ____ at the school fair.. Standard RF.2.3f."
2nd,2nd-grade,RF.2.3f,RF.2.3f-Q3,multiple_choice,images/2nd-grade/RF.2.3f/RF.2.3f-Q3.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Which of these words is spelled in a way that is tricky or does not follow common sound rules?. Standard RF.2.3f."
2nd,2nd-grade,RF.2.4,RF.2.4-Q1,multiple_choice,images/2nd-grade/RF.2.4/RF.2.4-Q1.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Imagine you are reading a fun story to your classmates. Which way of reading would help everyone understand the story best?. Standard RF.2.4."
2nd,2nd-grade,RF.2.4a,RF.2.4a-Q1,multiple_choice,images/2nd-grade/RF.2.4a/RF.2.4a-Q1.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: What did the farmer do to help his garden grow before summer?. Standard RF.2.4a."
2nd,2nd-grade,RF.2.4b,RF.2.4b-Q4,multiple_choice,images/2nd-grade/RF.2.4b/RF.2.4b-Q4.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Imagine you are reading a story out loud to your younger brother or sister. What is the best way to read so they can easily understand and enjoy the story?. Standard RF.2.4b."
2nd,2nd-grade,L.2.4,L.2.4-Q6,tap_to_pair,images/2nd-grade/L.2.4/L.2.4-Q6.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Match each word to its meaning!. Standard L.2.4."
2nd,2nd-grade,L.2.4a,L.2.4a-Q6,tap_to_pair,images/2nd-grade/L.2.4a/L.2.4a-Q6.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Match each word to its meaning!. Standard L.2.4a."
2nd,2nd-grade,L.2.4b,L.2.4b-Q6,tap_to_pair,images/2nd-grade/L.2.4b/L.2.4b-Q6.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Match each word to its meaning!. Standard L.2.4b."
2nd,2nd-grade,L.2.4c,L.2.4c-Q3,multiple_choice,images/2nd-grade/L.2.4c/L.2.4c-Q3.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: If someone is *helpless*, what does that mean about them?. Standard L.2.4c."
2nd,2nd-grade,L.2.4c,L.2.4c-Q6,tap_to_pair,images/2nd-grade/L.2.4c/L.2.4c-Q6.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Match each word to its meaning!. Standard L.2.4c."
2nd,2nd-grade,L.2.4d,L.2.4d-Q2,multiple_choice,images/2nd-grade/L.2.4d/L.2.4d-Q2.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: If you know what **rain** means and what **coat** means, what does a **raincoat** help you do?. Standard L.2.4d."
2nd,2nd-grade,L.2.4d,L.2.4d-Q5,multiple_choice,images/2nd-grade/L.2.4d/L.2.4d-Q5.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: If ""rain"" means water falling from the sky and a ""coat"" is clothing you wear, what does a ""raincoat"" help you do?. Standard L.2.4d."
2nd,2nd-grade,L.2.4e,L.2.4e-Q1,multiple_choice,images/2nd-grade/L.2.4e/L.2.4e-Q1.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: In a nonfiction book, a glossary helps you understand new words. If you see this entry: ""desert: a very dry place with little water,"" what does ""desert"" mean?. Standard L.2.4e."
2nd,2nd-grade,L.2.4e,L.2.4e-Q2,multiple_choice,images/2nd-grade/L.2.4e/L.2.4e-Q2.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Read this sentence: 'Maya was excited to discover a hidden key under the rug.' If you used a dictionary to understand the word 'discover,' which meaning would best fit the sentence?. Standard L.2.4e."
2nd,2nd-grade,L.2.4e,L.2.4e-Q4,multiple_choice,images/2nd-grade/L.2.4e/L.2.4e-Q4.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: A glossary says that 'flutter' means to move wings quickly. If a butterfly starts to flutter, what is it doing?. Standard L.2.4e."
2nd,2nd-grade,L.2.4e,L.2.4e-Q5,multiple_choice,images/2nd-grade/L.2.4e/L.2.4e-Q5.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: A dictionary entry for a word looks like this: penguin (noun): A large bird that lives in cold places, swims very well, and has black and white feathers. It cannot fly.Based on this dictionary entry, which sentence tells. Standard L.2.4e."
2nd,2nd-grade,L.2.6,L.2.6-Q2,multiple_choice,images/2nd-grade/L.2.6/L.2.6-Q2.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: The girl sang her favorite song. She wanted all her friends to hear it from far away. Which word best tells how she sang?. Standard L.2.6."
2nd,2nd-grade,L.2.1,L.2.1-Q1,multiple_choice,images/2nd-grade/L.2.1/L.2.1-Q1.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Which sentence shows the correct way to use a verb?. Standard L.2.1."
2nd,2nd-grade,L.2.1,L.2.1-Q4,multiple_choice,images/2nd-grade/L.2.1/L.2.1-Q4.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Read the sentence: ""A flock of birds flew over the park."" Imagine only one bird flew over the park. Which word would best complete this new sentence: ""A _______ flew over the park."". Standard L.2.1."
2nd,2nd-grade,L.2.2,L.2.2-Q2,multiple_choice,images/2nd-grade/L.2.2/L.2.2-Q2.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Which sentence uses the contraction ""can't"" correctly?. Standard L.2.2."
2nd,2nd-grade,L.2.2,L.2.2-Q5,multiple_choice,images/2nd-grade/L.2.2/L.2.2-Q5.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Which sentence uses commas correctly to list things?. Standard L.2.2."
3rd,3rd-grade,RL.3.3,RL.3.3-Q5,multiple_choice,images/3rd-grade/RL.3.3/RL.3.3-Q5.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Lily wanted to build the tallest sandcastle on the beach. First, she watched how the waves came in and where the sand was firmest. Then, she drew a small picture of her castle in the sand with a stick. She decided to dig. Standard RL.3.3."
3rd,3rd-grade,RL.3.4,RL.3.4-Q6,tap_to_pair,images/3rd-grade/RL.3.4/RL.3.4-Q6.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Match each expression to its meaning!. Standard RL.3.4."
3rd,3rd-grade,RL.3.5,RL.3.5-Q1,multiple_choice,images/3rd-grade/RL.3.5/RL.3.5-Q1.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: If your teacher asks you to read the second 'stanza' of a poem, what is she telling you to do?. Standard RL.3.5."
3rd,3rd-grade,RL.3.5,RL.3.5-Q4,multiple_choice,images/3rd-grade/RL.3.5/RL.3.5-Q4.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Read the poem below. How many stanzas are in the poem 'My Dog Spot'?My dog Spot is fluffy and white,He barks all day and sleeps all night.He loves to play with his red ball,And comes running when I call.When we go out fo. Standard RL.3.5."
3rd,3rd-grade,RL.3.6,RL.3.6-Q1,multiple_choice,images/3rd-grade/RL.3.6/RL.3.6-Q1.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: The narrator says, ""Vegetables are the most boring food in the world."" How does *your* point of view about vegetables compare to the narrator's?. Standard RL.3.6."
3rd,3rd-grade,RL.3.6,RL.3.6-Q4,multiple_choice,images/3rd-grade/RL.3.6/RL.3.6-Q4.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Read this part of a story: 'Mia skipped happily down the path. She didn't know a small puddle was hiding just ahead!' What does the narrator tell you that Mia does not know?. Standard RL.3.6."
3rd,3rd-grade,RL.3.7,RL.3.7-Q2,multiple_choice,images/3rd-grade/RL.3.7/RL.3.7-Q2.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Read this story part: 'Leo crept down the long, spooky hallway. Every little creak and groan made him jump. He wondered what was hiding in the shadows.' Imagine an illustration for this story shows Leo holding a tiny, fl. Standard RL.3.7."
3rd,3rd-grade,RL.3.7,RL.3.7-Q4,multiple_choice,images/3rd-grade/RL.3.7/RL.3.7-Q4.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: In the story, the words describe Lily: 'Lily skipped into the classroom, her backpack bouncing. She always had a big smile and loved to share her colorful drawings with everyone.' The picture shows Lily with a wide, joyf. Standard RL.3.7."
3rd,3rd-grade,RL.3.9,RL.3.9-Q2,multiple_choice,images/3rd-grade/RL.3.9/RL.3.9-Q2.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Imagine two stories by the same author. The first story is about two friends who live near big buildings and play in a busy park. The second story is about two friends who live on a farm and play near animals in a field.. Standard RL.3.9."
3rd,3rd-grade,RL.3.9,RL.3.9-Q4,multiple_choice,images/3rd-grade/RL.3.9/RL.3.9-Q4.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: An author writes two stories about a character named Rosie. In the first story, Rosie learns that being kind is important. In the second story, Rosie learns that it's okay to ask for help. What literary element is differ. Standard RL.3.9."
3rd,3rd-grade,RL.3.9,RL.3.9-Q5,multiple_choice,images/3rd-grade/RL.3.9/RL.3.9-Q5.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Story 1: Lily really wanted to win the school's running race. She practiced every single day, even when she was tired. She didn't come in first, but she was happy because she tried her very best.Story 2: Tom saw his elde. Standard RL.3.9."
3rd,3rd-grade,RL.3.10,RL.3.10-Q1,multiple_choice,images/3rd-grade/RL.3.10/RL.3.10-Q1.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: What does the old woman's action of putting a lantern in her window every night reveal about the kind of person she is?. Standard RL.3.10."
3rd,3rd-grade,RL.3.10,RL.3.10-Q3,multiple_choice,images/3rd-grade/RL.3.10/RL.3.10-Q3.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: After the other kids said Sana couldn't climb the tree, what did she do next?. Standard RL.3.10."
3rd,3rd-grade,RI.3.1,RI.3.1-Q1,multiple_choice,images/3rd-grade/RI.3.1/RI.3.1-Q1.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Which statement tells two important things about the Amazon Rainforest, according to the text?. Standard RI.3.1."
3rd,3rd-grade,RI.3.1,RI.3.1-Q4,multiple_choice,images/3rd-grade/RI.3.1/RI.3.1-Q4.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: According to the text, what did Thomas Edison say he found instead of failures when trying to invent the light bulb?. Standard RI.3.1."
3rd,3rd-grade,RI.3.2,RI.3.2-Q4,multiple_choice,images/3rd-grade/RI.3.2/RI.3.2-Q4.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Read the passage below.Butterflies start as tiny eggs. The eggs hatch into larvae, which are called caterpillars. Caterpillars eat many leaves and grow bigger. After growing, a caterpillar forms a pupa around itself, oft. Standard RI.3.2."
3rd,3rd-grade,RI.3.3,RI.3.3-Q2,multiple_choice,images/3rd-grade/RI.3.3/RI.3.3-Q2.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: What happened because Rosa Parks refused to give up her bus seat?. Standard RI.3.3."
3rd,3rd-grade,RI.3.3,RI.3.3-Q6,category_sort,images/3rd-grade/RI.3.3/RI.3.3-Q6.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Sort these into Cause or Effect!. Standard RI.3.3."
3rd,3rd-grade,RI.3.3,RI.3.3-Q7,sentence_build,images/3rd-grade/RI.3.3/RI.3.3-Q7.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Put the steps of the ocean food chain in order.. Standard RI.3.3."
3rd,3rd-grade,RI.3.3,RI.3.3-Q8,multiple_choice,images/3rd-grade/RI.3.3/RI.3.3-Q8.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Mangrove trees grow along tropical coastlines. Their roots extend into the water and slow down waves. Due to this, mangroves prevent erosion and protect the shore during storms.. Standard RI.3.3."
3rd,3rd-grade,RI.3.3,RI.3.3-Q9,category_sort,images/3rd-grade/RI.3.3/RI.3.3-Q9.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Sort each signal word — does it show cause and effect, or sequence?. Standard RI.3.3."
3rd,3rd-grade,RI.3.3,RI.3.3-Q10,missing_word,images/3rd-grade/RI.3.3/RI.3.3-Q10.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Pick the right signal word to fill the blank.. Standard RI.3.3."
3rd,3rd-grade,RI.3.3,RI.3.3-Q11,multiple_choice,images/3rd-grade/RI.3.3/RI.3.3-Q11.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: To study whale migration, scientists first attach a small tracking device to the whale. Next, they monitor the whale's location using satellites. Then, they record the data over several months. Finally, they compare rout. Standard RI.3.3."
3rd,3rd-grade,RI.3.3,RI.3.3-Q12,tap_to_pair,images/3rd-grade/RI.3.3/RI.3.3-Q12.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Match each ocean cause to its effect!. Standard RI.3.3."
3rd,3rd-grade,RI.3.3,RI.3.3-Q13,multiple_choice,images/3rd-grade/RI.3.3/RI.3.3-Q13.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Plastic breaks down into tiny pieces called microplastics. Since microplastics are so small, fish mistake them for food and eat them. Consequently, the chemicals in the plastic enter the food chain.. Standard RI.3.3."
3rd,3rd-grade,RI.3.3,RI.3.3-Q14,multiple_choice,images/3rd-grade/RI.3.3/RI.3.3-Q14.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: After a hurricane passes over the ocean, the strong winds push huge waves onto the shore. These waves carry sand, shells, and debris inland. In the following weeks, the beach slowly rebuilds as calmer waves bring sand ba. Standard RI.3.3."
3rd,3rd-grade,RI.3.4,RI.3.4-Q1,multiple_choice,images/3rd-grade/RI.3.4/RI.3.4-Q1.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Imagine a plant soaking up sunshine! It's also drinking water and taking in a special gas from the air. All of these things help the plant do its job of making food for itself. This important job is called photosynthesis. Standard RI.3.4."
3rd,3rd-grade,RI.3.4,RI.3.4-Q4,multiple_choice,images/3rd-grade/RI.3.4/RI.3.4-Q4.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Deer, rabbits, and cows are called herbivores. These animals eat things like grass, clover, and hay. Based on this information, what do herbivores eat?. Standard RI.3.4."
3rd,3rd-grade,RI.3.5,RI.3.5-Q1,multiple_choice,images/3rd-grade/RI.3.5/RI.3.5-Q1.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Imagine you have a science textbook and you want to quickly find all the pages that explain what volcanoes are. Which text feature would be the most helpful to use?. Standard RI.3.5."
3rd,3rd-grade,RI.3.5,RI.3.5-Q4,multiple_choice,images/3rd-grade/RI.3.5/RI.3.5-Q4.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Imagine you are reading a non-fiction book about space and you want to quickly find the exact page that talks about ""Mars."" Which part of the book would you use to efficiently locate this specific information?. Standard RI.3.5."
3rd,3rd-grade,RI.3.6,RI.3.6-Q1,multiple_choice,images/3rd-grade/RI.3.6/RI.3.6-Q1.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: After a long day at school, some kids just want to play. They might think homework is just more work. But doing a little practice at home can really help your brain remember new things. If you practice your sight words, . Standard RI.3.6."
3rd,3rd-grade,RI.3.6,RI.3.6-Q3,multiple_choice,images/3rd-grade/RI.3.6/RI.3.6-Q3.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Read the paragraph. What is the author's point of view about dogs?. Standard RI.3.6."
3rd,3rd-grade,RI.3.6,RI.3.6-Q5,multiple_choice,images/3rd-grade/RI.3.6/RI.3.6-Q5.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: After reading the text, ""Eating a big salad every single night is the best way to stay strong and smart. Only vegetables can give you all the vitamins you need. If you don't eat a salad, you might not be as healthy as yo. Standard RI.3.6."
3rd,3rd-grade,RI.3.8,RI.3.8-Q2,multiple_choice,images/3rd-grade/RI.3.8/RI.3.8-Q2.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: How do the first two paragraphs of the passage connect to each other?. Standard RI.3.8."
3rd,3rd-grade,RI.3.8,RI.3.8-Q5,multiple_choice,images/3rd-grade/RI.3.8/RI.3.8-Q5.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Read these sentences: ""First, Maya watered her plants. Then, she opened the window to let in fresh air."" What does the word ""Then"" tell us about these two things?. Standard RI.3.8."
3rd,3rd-grade,RI.3.9,RI.3.9-Q1,multiple_choice,images/3rd-grade/RI.3.9/RI.3.9-Q1.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Text A explains how sharks find their food. Text B explains why there are fewer sharks in the ocean. How are the main ideas of Text A and Text B different?. Standard RI.3.9."
3rd,3rd-grade,RI.3.9,RI.3.9-Q5,multiple_choice,images/3rd-grade/RI.3.9/RI.3.9-Q5.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Which statement best compares the main points of Text A and Text B?. Standard RI.3.9."
3rd,3rd-grade,RI.3.10,RI.3.10-Q1,multiple_choice,images/3rd-grade/RI.3.10/RI.3.10-Q1.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: According to the passage, what role do coral polyps play in the Great Barrier Reef being the largest living structure on Earth?. Standard RI.3.10."
3rd,3rd-grade,RF.3.3a,RF.3.3a-Q4,multiple_choice,images/3rd-grade/RF.3.3a/RF.3.3a-Q4.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: If a movie is ""enjoyable,"" what does the suffix -able tell us about the movie?. Standard RF.3.3a."
3rd,3rd-grade,RF.3.3b,RF.3.3b-Q2,multiple_choice,images/3rd-grade/RF.3.3b/RF.3.3b-Q2.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Which word contains the Latin suffix **-sion** and makes the /shun/ sound, like in 'push'?. Standard RF.3.3b."
3rd,3rd-grade,RF.3.3b,RF.3.3b-Q4,multiple_choice,images/3rd-grade/RF.3.3b/RF.3.3b-Q4.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: The word ""active"" means ""full of action."" Which word below uses a common Latin suffix to show that something has a lot of a certain quality?. Standard RF.3.3b."
3rd,3rd-grade,RF.3.3c,RF.3.3c-Q3,multiple_choice,images/3rd-grade/RF.3.3c/RF.3.3c-Q3.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Which choice correctly shows how to break the word ""fantastic"" into smaller parts to help you read it?. Standard RF.3.3c."
3rd,3rd-grade,RF.3.3d,RF.3.3d-Q1,multiple_choice,images/3rd-grade/RF.3.3d/RF.3.3d-Q1.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Read the sentence below. Choose the word that best completes the sentence. I have had _______ to eat.. Standard RF.3.3d."
3rd,3rd-grade,RF.3.3d,RF.3.3d-Q2,multiple_choice,images/3rd-grade/RF.3.3d/RF.3.3d-Q2.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: When you used your brain to figure out a tough math problem, what did you do?. Standard RF.3.3d."
3rd,3rd-grade,RF.3.3d,RF.3.3d-Q3,multiple_choice,images/3rd-grade/RF.3.3d/RF.3.3d-Q3.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Which sentence uses the word ""through"" correctly?. Standard RF.3.3d."
3rd,3rd-grade,RF.3.4,RF.3.4-Q1,multiple_choice,images/3rd-grade/RF.3.4/RF.3.4-Q1.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Which choice best describes how a reader should say the sentence, ""Wow, what a surprise!"". Standard RF.3.4."
3rd,3rd-grade,RF.3.4,RF.3.4-Q2,multiple_choice,images/3rd-grade/RF.3.4/RF.3.4-Q2.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: When a student reads a story fluently, what helps them understand the story best?. Standard RF.3.4."
3rd,3rd-grade,RF.3.4,RF.3.4-Q3,multiple_choice,images/3rd-grade/RF.3.4/RF.3.4-Q3.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Read the sentence below. Which word makes the sentence confusing and needs to be changed?""My sister wanted too go to the park with us."". Standard RF.3.4."
3rd,3rd-grade,RF.3.4,RF.3.4-Q5,multiple_choice,images/3rd-grade/RF.3.4/RF.3.4-Q5.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Imagine a student is reading the sentence 'The little bird sang a happy song.' Which choice shows the student reading every word correctly?. Standard RF.3.4."
3rd,3rd-grade,RF.3.4a,RF.3.4a-Q3,multiple_choice,images/3rd-grade/RF.3.4a/RF.3.4a-Q3.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Based on the inventions mentioned in the text, what can you understand about Benjamin Franklin's interests?. Standard RF.3.4a."
3rd,3rd-grade,RF.3.4a,RF.3.4a-Q5,multiple_choice,images/3rd-grade/RF.3.4a/RF.3.4a-Q5.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Read the story. Squeaky the squirrel was very busy. He spent his days collecting acorns and burying them near the big oak tree. He knew winter was coming soon, and he wanted to have plenty of food saved up. Squeaky worke. Standard RF.3.4a."
3rd,3rd-grade,RF.3.4b,RF.3.4b-Q3,multiple_choice,images/3rd-grade/RF.3.4b/RF.3.4b-Q3.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Imagine you are reading a fun adventure story to your classmates. To make sure they understand and enjoy the story the most, how should you read?. Standard RF.3.4b."
3rd,3rd-grade,RF.3.4c,RF.3.4c-Q2,multiple_choice,images/3rd-grade/RF.3.4c/RF.3.4c-Q2.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Lily loved to watch the birds. One day, she saw a robin building its nest. It used tiny twigs and soft grass. The robin worked hard to *construct* a cozy home for its eggs. If you weren't sure what 'construct' meant, wha. Standard RF.3.4c."
3rd,3rd-grade,RF.3.4c,RF.3.4c-Q5,multiple_choice,images/3rd-grade/RF.3.4c/RF.3.4c-Q5.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: You read **wind** as rhyming with **find** in this sentence: ""The wind blew the leaves across the yard."" Is that correct?. Standard RF.3.4c."
3rd,3rd-grade,L.3.4,L.3.4-Q6,tap_to_pair,images/3rd-grade/L.3.4/L.3.4-Q6.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Match each word to its meaning in context!. Standard L.3.4."
3rd,3rd-grade,L.3.4a,L.3.4a-Q6,tap_to_pair,images/3rd-grade/L.3.4a/L.3.4a-Q6.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Match each word to its meaning!. Standard L.3.4a."
3rd,3rd-grade,L.3.4b,L.3.4b-Q6,tap_to_pair,images/3rd-grade/L.3.4b/L.3.4b-Q6.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Match each word to its meaning!. Standard L.3.4b."
3rd,3rd-grade,L.3.4c,L.3.4c-Q6,tap_to_pair,images/3rd-grade/L.3.4c/L.3.4c-Q6.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Match each root or word to its meaning!. Standard L.3.4c."
3rd,3rd-grade,L.3.4d,L.3.4d-Q3,multiple_choice,images/3rd-grade/L.3.4d/L.3.4d-Q3.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Read the dictionary entry below for the word 'giggle.'giggle (gig-uhl) verb.1. To laugh in a silly, often quiet way.Example: The children started to giggle when the clown made a funny face.What does the word 'giggle' mea. Standard L.3.4d."
3rd,3rd-grade,L.3.1,L.3.1-Q1,multiple_choice,images/3rd-grade/L.3.1/L.3.1-Q1.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Which sentence correctly uses a verb to show something happened in the past?. Standard L.3.1."
4th,4th-grade,RL.4.2,RL.4.2-Q3,multiple_choice,images/4th-grade/RL.4.2/RL.4.2-Q3.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Read the story below. What is the main lesson the story about Lily teaches?. Standard RL.4.2."
4th,4th-grade,RL.4.2,RL.4.2-Q5,multiple_choice,images/4th-grade/RL.4.2/RL.4.2-Q5.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Read the story about Lily.Lily the squirrel woke up feeling very hungry in her cozy nest. She remembered a big, shiny acorn on the ground. When Lily scurried down the tree to get it, a grumpy blue jay was already pecking. Standard RL.4.2."
4th,4th-grade,RL.4.3,RL.4.3-Q4,multiple_choice,images/4th-grade/RL.4.3/RL.4.3-Q4.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Read the passage about Leo. Then, based on the passage, which statement best describes Leo in depth? Leo was the new kid in Mrs. Davis's class. He often wore a blue shirt and had bright, curious eyes behind his round gla. Standard RL.4.3."
4th,4th-grade,RL.4.5,RL.4.5-Q4,multiple_choice,images/4th-grade/RL.4.5/RL.4.5-Q4.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: What structural element do poems often have that prose does not?. Standard RL.4.5."
4th,4th-grade,RL.4.6,RL.4.6-Q1,multiple_choice,images/4th-grade/RL.4.6/RL.4.6-Q1.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: The sentence ""I couldn't believe my eyes when I opened the door"" is narrated from the character's own point of view. If this same event was instead told by a narrator who is *not* a character in the story, what would mos. Standard RL.4.6."
4th,4th-grade,RL.4.6,RL.4.6-Q2,multiple_choice,images/4th-grade/RL.4.6/RL.4.6-Q2.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Read these two passages: Passage A: 'I pressed my face against the cold window, watching the first snowflakes fall. A shiver went down my spine, not from the cold, but from excitement! I couldn't wait to build a snowman.. Standard RL.4.6."
4th,4th-grade,RL.4.6,RL.4.6-Q4,multiple_choice,images/4th-grade/RL.4.6/RL.4.6-Q4.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Read the story below:""Lily looked out the window. She felt a little nervous about her first day at the new school. 'What if no one wants to play with me?' she wondered. Her mom smiled, 'You'll do great, sweetie.' But Lil. Standard RL.4.6."
